TotalCharges,Month-to-month,One year,Two year,PhoneService,tenure
2427.1,0,1,0,1,30
3488.15,0,1,0,1,40
1035.7,0,0,1,1,54
7565.35,0,0,1,1,72
2799.0,0,1,0,1,28
1601.5,1,0,0,1,18
85.5,1,0,0,0,2
6256.2,0,1,0,1,59
1232.9,1,0,0,1,22
19.9,1,0,0,1,1
1937.4,0,0,1,1,72
1096.25,1,0,0,1,14
5059.75,0,1,0,1,50
3023.65,0,1,0,1,48
4889.2,1,0,0,1,49
2289.9,1,0,0,1,28
6503.2,1,0,0,1,68
1313.25,1,0,0,1,13
990.3,1,0,0,1,11
228.0,1,0,0,1,3
5746.15,1,0,0,1,57
209.1,1,0,0,1,3
1864.2,0,0,1,1,72
5979.7,0,0,1,1,70
3902.45,0,0,1,1,49
7142.5,0,1,0,1,67
902.0,0,0,1,1,46
4481.0,0,0,1,1,64
805.2,1,0,0,1,37
154.85,1,0,0,1,2
528.45,1,0,0,0,13
8349.7,0,0,1,1,72
4953.25,0,0,1,1,68
332.65,0,1,0,1,15
470.2,0,0,1,1,24
2259.35,1,0,0,1,24
1411.35,1,0,0,1,27
593.75,1,0,0,1,12
6328.7,0,0,1,1,71
1411.9,0,0,1,1,67
6841.4,0,0,1,1,63
20.35,1,0,0,1,1
238.5,1,0,0,1,4
3233.85,1,0,0,1,40
1062.1,1,0,0,1,12
4016.3,0,0,1,1,52
226.55,1,0,0,1,10
7110.75,0,1,0,1,68
5440.9,1,0,0,1,54
235.1,1,0,0,1,4
1958.95,0,1,0,0,52
85.0,1,0,0,1,1
5528.9,0,1,0,1,70
1463.7,0,1,0,0,43
1025.05,0,0,1,1,52
552.1,0,0,1,0,12
3815.4,0,1,0,1,56
2279.0,0,0,1,1,0
3313.4,1,0,0,1,42
1938.9,1,0,0,1,22
3014.65,0,1,0,0,51
460.25,1,0,0,1,27
4839.15,0,1,0,1,51
184.4,1,0,0,1,4
19.9,1,0,0,1,1
2010.55,1,0,0,1,35
5139.65,0,1,0,1,71
69.2,1,0,0,1,1
1673.4,0,0,1,1,69
309.35,0,1,0,1,14
3171.6,1,0,0,1,57
8670.1,0,0,1,1,72
916.0,0,0,1,1,48
299.75,1,0,0,1,4
702.05,1,0,0,1,31
2354.8,0,1,0,1,38
3473.4,1,0,0,1,37
19.65,1,0,0,1,1
4438.2,0,0,1,1,57
4819.75,0,0,1,1,62
92.25,1,0,0,0,3
1567.0,0,0,1,1,72
1242.45,1,0,0,0,29
559.2,1,0,0,1,13
220.1,1,0,0,1,3
531.15,1,0,0,1,11
1183.2,0,0,1,0,21
465.85,1,0,0,1,19
6876.05,0,0,1,1,61
501.0,1,0,0,1,11
3782.4,1,0,0,1,35
460.2,1,0,0,1,25
20.2,1,0,0,1,1
1790.35,0,0,1,1,67
733.35,1,0,0,0,19
1334.0,0,1,0,1,56
7767.25,0,0,1,1,72
876.15,0,0,1,1,43
4600.95,1,0,0,1,55
113.55,1,0,0,1,2
1793.25,1,0,0,1,27
886.7,1,0,0,1,13
7737.55,0,0,1,1,70
1348.9,0,1,0,1,14
1686.85,0,1,0,1,19
1879.25,1,0,0,1,20
4013.8,0,1,0,1,43
434.5,1,0,0,1,5
7195.35,0,1,0,1,70
780.1,0,0,1,1,40
107.6,0,0,1,1,6
3801.7,0,0,1,1,39
308.7,1,0,0,1,4
438.25,1,0,0,0,15
50.35,1,0,0,0,1
3778.1,1,0,0,1,45
3147.5,0,0,1,0,64
5438.95,1,0,0,1,57
5102.35,0,0,1,1,72
70.3,1,0,0,1,1
1872.2,0,0,1,1,72
213.35,0,0,1,1,3
5617.75,1,0,0,1,55
5386.5,1,0,0,1,59
1776.95,1,0,0,1,18
2483.05,1,0,0,1,32
235.65,1,0,0,1,4
5224.35,1,0,0,1,66
2272.8,1,0,0,1,27
83.75,1,0,0,1,4
4663.4,1,0,0,1,60
201.7,0,0,1,1,8
125.0,0,0,1,1,8
684.4,0,0,1,1,35
620.35,1,0,0,1,7
1146.05,0,0,1,1,53
1806.35,1,0,0,1,18
603.0,0,0,1,0,15
5798.3,0,1,0,1,67
519.15,1,0,0,1,6
497.6,1,0,0,1,6
1301.7,1,0,0,1,13
1129.75,1,0,0,1,11
19.3,1,0,0,1,1
266.95,1,0,0,1,5
257.0,0,1,0,1,13
865.8,1,0,0,1,9
2623.65,1,0,0,1,29
45.85,1,0,0,1,1
79.55,1,0,0,1,1
1082.8,1,0,0,1,18
147.8,1,0,0,1,2
2570.2,1,0,0,1,30
4378.9,0,0,1,1,66
3616.25,0,0,1,1,38
2924.05,1,0,0,1,44
6014.85,1,0,0,1,54
32.7,1,0,0,1,2
2882.25,0,1,0,1,42
1509.9,0,0,1,1,58
5305.05,1,0,0,1,58
2368.4,1,0,0,1,25
7985.9,0,0,1,1,71
3545.35,1,0,0,1,37
1301.0,1,0,0,1,14
372.45,1,0,0,1,4
2985.25,0,1,0,1,48
77.75,1,0,0,0,3
564.35,0,0,1,1,8
95.45,1,0,0,1,1
1311.75,0,0,1,1,67
1135.7,1,0,0,1,13
2319.8,0,1,0,1,45
3720.35,1,0,0,1,49
5025.8,1,0,0,1,52
5224.5,0,1,0,1,63
6185.8,0,0,1,1,68
1498.55,1,0,0,1,31
1208.6,0,0,1,1,64
6613.65,0,1,0,1,62
69.7,1,0,0,1,1
573.3,1,0,0,1,6
1818.9,1,0,0,1,21
1787.35,0,0,1,1,72
1051.05,1,0,0,0,32
7181.25,0,1,0,1,71
3688.6,1,0,0,1,34
99.75,1,0,0,0,3
871.4,1,0,0,1,12
780.5,1,0,0,1,8
821.6,0,0,1,1,35
239.45,1,0,0,1,3
244.45,1,0,0,1,3
3357.9,0,1,0,1,53
129.6,1,0,0,0,4
4977.2,0,1,0,1,48
365.35,1,0,0,1,6
334.65,1,0,0,1,3
2424.05,0,0,1,0,54
43.95,1,0,0,1,1
4981.15,1,0,0,1,62
2090.25,0,1,0,1,22
45.1,1,0,0,1,1
4905.75,0,1,0,1,51
2038.7,0,1,0,1,30
4014.0,0,1,0,1,56
2441.7,0,1,0,1,35
2751.0,1,0,0,0,64
1307.8,1,0,0,0,30
383.65,0,0,1,1,25
2868.05,1,0,0,1,41
449.75,1,0,0,1,9
53.55,1,0,0,1,1
7882.5,0,0,1,1,70
1087.7,0,0,1,1,57
791.7,1,0,0,1,9
7493.05,0,1,0,1,69
4414.3,1,0,0,1,43
6841.3,0,0,1,1,72
819.95,0,0,1,1,44
6052.25,0,0,1,1,72
3361.05,0,1,0,1,33
4869.5,1,0,0,1,54
509.3,0,0,1,1,27
4308.25,1,0,0,1,54
221.1,1,0,0,1,3
3833.95,0,1,0,1,53
69.35,1,0,0,1,1
294.95,0,1,0,1,15
4092.85,1,0,0,1,56
316.9,1,0,0,1,5
2651.2,0,1,0,1,48
471.7,1,0,0,1,25
216.75,1,0,0,1,3
5720.95,0,1,0,1,58
503.25,1,0,0,1,10
69.6,1,0,0,1,1
7365.3,0,0,1,1,71
7245.9,0,0,1,1,65
385.0,1,0,0,1,5
961.4,1,0,0,0,28
4615.9,0,0,1,1,67
3251.3,0,1,0,1,35
3880.05,0,0,1,0,72
3088.75,0,1,0,0,61
1396.0,0,0,1,1,68
30.5,1,0,0,0,1
53.05,1,0,0,1,3
6859.5,0,0,1,1,70
2108.35,1,0,0,0,48
6770.5,0,1,0,1,68
4730.6,0,1,0,1,47
1151.05,0,1,0,0,32
232.55,1,0,0,1,5
1022.6,0,0,1,1,49
5121.3,1,0,0,1,48
1127.2,1,0,0,1,13
309.4,1,0,0,1,15
523.1,1,0,0,1,12
4250.1,0,0,1,1,67
770.5,1,0,0,1,9
246.7,0,0,1,1,13
3342.0,0,1,0,1,38
3930.6,1,0,0,1,42
1747.85,1,0,0,1,24
2754.45,1,0,0,1,27
897.75,1,0,0,1,9
2780.6,0,1,0,0,49
5895.45,1,0,0,1,61
2208.05,0,1,0,0,50
2196.15,1,0,0,1,25
1692.6,1,0,0,1,22
20.5,1,0,0,1,1
265.35,1,0,0,1,4
1836.25,1,0,0,1,18
6418.9,0,1,0,1,56
4871.45,0,1,0,1,53
4947.55,0,1,0,1,51
1558.65,0,0,1,1,24
4284.2,0,0,1,1,62
1218.25,1,0,0,1,24
5617.95,0,0,1,1,70
24.2,1,0,0,0,1
679.85,1,0,0,0,16
554.45,1,0,0,1,8
5237.4,0,0,1,1,72
2032.3,1,0,0,1,23
789.2,1,0,0,0,31
1525.35,0,1,0,0,37
2804.45,1,0,0,1,30
3726.15,0,1,0,1,35
1652.1,1,0,0,1,23
1588.75,0,1,0,1,20
3366.05,1,0,0,1,36
778.1,1,0,0,1,8
7113.75,0,1,0,1,71
4367.35,1,0,0,1,50
993.15,0,1,0,1,43
5012.35,0,0,1,1,57
2728.6,0,1,0,1,41
2093.4,1,0,0,1,27
1011.8,1,0,0,1,13
106.85,1,0,0,0,3
1343.4,0,1,0,1,67
130.1,1,0,0,1,3
6794.75,0,0,1,1,64
1022.5,1,0,0,0,26
3691.2,1,0,0,1,38
486.2,0,1,0,1,23
4036.85,1,0,0,1,40
4685.55,0,0,1,0,72
256.25,1,0,0,1,3
1917.1,1,0,0,1,23
74.45,1,0,0,1,1
272.15,1,0,0,1,4
5150.55,0,0,1,1,62
3756.4,1,0,0,1,40
3645.75,1,0,0,1,41
2874.45,1,0,0,1,34
49.95,1,0,0,1,1
1020.75,0,0,1,1,51
70.65,1,0,0,1,1
826.0,0,0,1,1,39
239.0,1,0,0,1,12
727.8,0,1,0,1,12
7544.3,0,1,0,1,72
6479.4,1,0,0,1,63
3626.35,1,0,0,1,44
1679.4,1,0,0,1,18
403.35,1,0,0,1,9
931.55,1,0,0,1,13
4326.25,0,0,1,1,68
263.05,1,0,0,0,6
39.25,1,0,0,1,2
3316.1,0,1,0,1,55
75.75,1,0,0,1,1
2625.25,1,0,0,1,38
6886.25,1,0,0,1,67
1495.1,1,0,0,1,19
743.3,0,1,0,0,12
1419.4,0,0,1,1,72
1990.5,0,1,0,1,24
7362.9,0,1,0,1,72
346.45,1,0,0,0,11
306.6,1,0,0,1,4
6844.5,0,0,1,1,66
